130,5,99,7006,99,99999,9999,,9999,47.040268,-122.860390,1402967987,5,0,0,105,
140,5,99,7009,99,99999,9999,,9999,47.019466,-122.757416,1402968024,5,0,0,108,
166,5,99,7008,99,99999,9999,,9999,47.046082,-122.900078,1402968041,5,0,0,107,
171,5,99,8003,99,99999,9999,,9999,47.046051,-122.865044,1402968007,5,0,0,151,
173,5,99,8002,99,99999,9999,,9999,47.044384,-122.857094,1402968031,5,0,0,110,
174,5,99,8001,99,99999,9999,,9999,47.044357,-122.857040,1402968010,5,0,0,109,
175,5,99,7004,99,99999,9999,,9999,47.044968,-122.856926,1402967994,5,0,0,103,
402,94,99,9405,0,-60,1107,UNEA,1106,47.019543,-122.865128,1402968040,48,9405,0,4012,
403,605,99,9924,0,-180,1128,MWPR,1125,47.149567,-122.503975,1402968015,612,9924,0,2023,
404,44,99,4401,0,60,1107,CM,1108,47.033649,-122.936295,1402968034,622,4401,0,4007,
405,603,99,9923,0,180,1112,TDST,1115,47.173382,-122.469208,1402968022,603,9923,0,994,
411,621,99,4402,0,120,1103,OTCA,1105,47.046299,-122.893723,1402968024,621,4402,0,2007,
412,609,99,9926,0,-60,1101,HPPR,1100,47.065708,-122.766144,1402968026,609,9926,0,3028,
413,605,99,9902,0,99999,9999,TDST,1127,47.253490,-122.439407,1402967484,605,9902,0,2002,
414,609,99,9927,0,240,1106,51PR,1110,47.160500,-122.483124,1402968037,609,9927,0,3029,
415,605,99,9922,0,99999,9999,51PR,1115,47.251366,-122.438950,1402967579,603,9922,0,2025,
416,13,99,6604,0,-60,1107,TWSQ,1106,47.002350,-122.909729,1402968012,66,6604,0,3021,
420,41,99,4102,0,0,1107,EVLL,1107,47.076065,-122.972389,1402967912,41,4102,0,3024,
421,41,99,4101,0,180,1102,OTCA,1105,47.045284,-122.901703,1402968023,41,4101,0,3025,
422,66,99,6601,0,60,1107,PCPT,1108,47.043324,-122.833557,1402968010,13,6601,0,3016,
423,48,99,9401,0,0,1101,HADV,1101,47.045933,-122.919823,1402967987,94,9401,0,2008,
901,0,99,9925,5,840,1111,GAR,1125,47.022877,-122.904747,1402967988,609,9925,0,3027,
903,13,99,4103,0,300,1100,OTCA,1105,47.046173,-122.899551,1402968011,41,4103,0,3009,
904,605,99,9901,0,0,1110,OTCD,1110,47.046707,-122.899765,1402968017,605,9901,0,3004,
905,605,99,9921,0,240,1101,MWPR,1105,47.049873,-122.815109,1402968029,603,9921,0,4010,
907,48,99,9403,0,240,1104,CM,1108,47.047733,-122.941216,1402968037,94,9403,0,4009,
920,64,99,6421,0,-60,1109,10SM,1108,47.032501,-122.848122,1402968025,64,6421,0,4001,
922,64,99,6401,0,-60,1106,LPC,1105,46.989723,-122.800652,1402968035,64,6401,0,3007,
924,47,99,6804,0,0,1105,CMDC,1105,47.046017,-122.934242,1402967973,47,6804,0,3008,
925,64,99,6402,0,-60,1103,10SM,1102,47.041859,-122.896339,1402967966,64,6402,0,3002,
926,68,99,6801,0,-360,1102,PCBO,1096,47.036751,-122.800606,1402968027,68,6801,0,2014,
927,47,99,6802,0,-420,1102,SH&4,1095,47.039825,-122.925591,1402967923,68,6802,0,3001,
930,68,99,6803,0,300,1105,OTCD,1110,47.046658,-122.900795,1402968023,68,6803,0,2010,
931,43,99,4407,0,-60,1103,TCCH,1102,47.037357,-122.913086,1402968003,43,4407,0,3023,
934,622,99,6202,0,0,1106,MWMV,1106,47.037060,-122.748741,1402967967,43,6202,0,3006,
935,621,99,4403,0,540,1106,LTCD,1115,47.048016,-122.832771,1402967986,44,4403,0,3010,
936,21,99,6001,0,-120,1101,PUPI,1099,47.057259,-122.884872,1402968002,60,6001,0,2019,
937,43,99,4406,0,0,1105,SPSC,1105,47.011459,-122.912918,1402967957,43,4406,0,4004,
940,13,99,6605,0,-240,1104,CW11,1100,47.045708,-122.901749,1402968014,13,6605,0,3012,
941,622,99,6201,0,-60,1101,LTCD,1100,47.042465,-122.830147,1402968029,43,6201,0,2015,
942,4,99,8893,99,99999,9999,,9999,47.045258,-122.858238,1402967935,4,0,0,76,
943,621,99,4404,0,60,1104,MWMV,1105,47.055309,-122.771820,1402967993,44,4404,0,4008,
944,44,99,6204,0,99999,9999,OTCA,1105,47.044701,-122.903938,1402968040,43,6204,1,3015,
952,0,99,1012,5,180,1107,GAR,1110,47.051140,-122.898849,1402967841,101,1012,0,4002,
960,0,99,1222,5,420,1108,GAR,1115,47.046024,-122.882309,1402968039,45,1222,0,4003,
962,66,99,6602,0,-180,1101,RU45,1098,47.015076,-122.808952,1402968005,66,6602,0,3017,
963,66,99,6603,0,-120,1105,PCPT,1103,47.046074,-122.884789,1402968009,66,6603,0,2012,
964,60,99,6002,0,0,1109,GRPH,1109,47.042858,-122.830147,1402968022,60,6002,0,2020,
971,67,99,6701,0,-120,1106,PCBO,1104,47.023342,-122.766663,1402967999,67,6701,0,2005,
972,12,99,1221,0,-240,1103,LW6,1099,46.999992,-122.921158,1402967984,12,1221,0,2011,
973,60,99,6022,0,240,1101,OTCA,1105,47.046135,-122.898170,1402968038,21,6022,0,4005,
974,45,99,1202,0,-120,1105,BWRG,1103,47.049274,-122.902313,1402967930,45,1202,0,3026,
975,12,99,1201,0,-120,1102,LW6,1100,47.010025,-122.906754,1402968008,12,1201,0,2024,
976,64,99,6422,0,-360,1103,CO22,1097,47.038410,-122.823181,1402968030,64,6422,0,2004,
982,621,99,4405,0,0,1106,MWPT,1106,47.045567,-122.891777,1402967991,621,4405,0,3013,
